Q1,Q2,T1,T2,Tsp1,Tsp2
0.0,19.262954009,54.414,44.843,41.0,45.0
0.0,19.873823142,54.092,44.714,41.0,45.0
0.0,20.606077188,53.77,44.585,41.0,45.0
0.0,21.486672543,53.447,44.424,41.0,45.0
0.0,22.186160826,53.125,44.521,41.0,45.0
0.0,22.881662878,52.803,44.488,41.0,45.0
0.0,23.809731533,52.48,44.263,41.0,45.0
0.0,24.633767917,52.158,44.295,41.0,45.0
0.0,25.678925221,51.836,44.069,41.0,45.0
0.0,26.491370664,51.514,44.198,41.0,45.0
0.0,27.290920324,51.191,44.166,41.0,45.0
0.0,28.199199276,50.869,44.037,41.0,45.0
0.0,29.122018957,50.579,43.973,41.0,45.0
0.0,29.953077602,50.482,43.973,41.0,45.0
0.0,30.843516111,50.225,43.876,41.0,45.0
0.0,31.640229257,49.902,43.908,41.0,45.0
0.0,32.545052186,49.612,43.779,41.0,45.0
0.0,33.158730595,49.29,43.973,41.0,45.0
0.0,33.729304031,49.097,43.973,41.0,45.0
0.0,34.495418197,48.936,43.779,41.0,45.0
0.0,35.105539821,48.613,43.876,41.0,45.0
0.0,35.811727966,48.291,43.779,41.0,45.0
0.0,36.268368825,48.13,43.94,41.0,45.0
0.0,36.775035629,47.969,43.876,41.0,45.0
0.0,37.154821941,47.646,43.973,41.0,45.0
0.0,37.56521559,47.421,43.94,41.0,45.0
0.0,38.063052434,47.324,43.844,41.0,45.0
0.0,38.318651859,47.002,44.037,41.0,45.0
0.0,38.744845405,46.712,43.908,41.0,45.0
0.0,39.381351585,46.583,43.715,41.0,45.0
0.0,39.710113448,46.357,43.94,41.0,45.0
0.0,40.008931884,46.035,43.973,41.0,45.0
0.0,40.433357088,45.745,43.876,41.0,45.0
0.0,40.978175426,45.713,43.747,41.0,45.0
0.0,41.493850631,45.391,43.747,41.0,45.0
0.0,42.314706659,45.133,43.457,41.0,45.0
0.0,42.824014822,45.068,43.65,41.0,45.0
0.057145227587,43.185648408,44.746,43.715,41.0,45.0
0.29576621153,43.41884308,44.521,43.779,41.0,45.0
0.56692632124,43.783821998,44.424,43.65,41.0,45.0
1.0322422756,44.207515589,44.166,43.554,41.0,45.0
1.4485758878,44.588359332,44.102,43.554,41.0,45.0
2.0836101214,44.626008472,43.779,43.779,41.0,45.0
2.5998844806,44.386127451,43.747,44.005,41.0,45.0
3.3127601019,44.179319242,43.457,43.973,41.0,45.0
3.9117021407,43.916072133,43.425,44.037,41.0,45.0
4.698882053,43.72568327,43.135,43.973,41.0,45.0
5.3464098959,43.792391218,43.135,43.779,41.0,45.0
6.188542018,43.581512632,42.813,43.973,41.0,45.0
6.884492676,43.627278214,42.813,43.779,41.0,45.0
7.429235443,43.397260464,42.813,44.005,41.0,45.0
8.1959580218,42.959197398,42.49,44.166,41.0,45.0
8.8312864342,42.723418458,42.49,44.037,41.0,45.0
9.6085720035,42.287787293,42.232,44.198,41.0,45.0
10.307123189,41.770707279,42.168,44.295,41.0,45.0
10.896065528,41.540747966,42.168,44.102,41.0,45.0
11.431471257,41.095427446,42.104,44.295,41.0,45.0
12.113329994,40.748497852,41.878,44.23,41.0,45.0
12.708443972,40.434258154,41.846,44.23,41.0,45.0
13.189911017,39.996350359,41.846,44.359,41.0,45.0
13.626719784,39.678691421,41.813,44.295,41.0,45.0
14.290931252,39.361914179,41.523,44.295,41.0,45.0
14.840431726,39.076987349,41.523,44.295,41.0,45.0
15.295812383,38.821440405,41.523,44.295,41.0,45.0
15.71945441,38.824144789,41.491,44.102,41.0,45.0
16.01976354,38.599789064,41.523,44.295,41.0,45.0
16.298803111,38.358522784,41.491,44.327,41.0,45.0
16.497702733,38.189275346,41.523,44.295,41.0,45.0
16.719180743,37.878554921,41.459,44.424,41.0,45.0
17.018097911,37.827603523,41.362,44.23,41.0,45.0
17.170234642,37.953823337,41.459,44.102,41.0,45.0
17.424946024,38.018577092,41.33,44.134,41.0,45.0
17.667657668,38.116202338,41.298,44.102,41.0,45.0
17.729476005,38.224319892,41.427,44.102,41.0,45.0
17.827039907,38.008766642,41.362,44.359,41.0,45.0
17.843231685,37.906682093,41.427,44.295,41.0,45.0
17.753938097,37.835075091,41.523,44.295,41.0,45.0
17.678945019,37.818883517,41.523,44.263,41.0,45.0
17.610172051,37.775161157,41.523,44.295,41.0,45.0
17.549099196,37.744835663,41.523,44.295,41.0,45.0
17.496465394,37.765407901,41.523,44.263,41.0,45.0
17.452421146,37.871609638,41.523,44.198,41.0,45.0
17.416481059,38.092315459,41.523,44.102,41.0,45.0
17.365859697,38.06530805,41.523,44.295,41.0,45.0
17.332653242,38.282857157,41.523,44.102,41.0,45.0
17.29776769,38.487955465,41.523,44.102,41.0,45.0
17.248094203,38.446316605,41.523,44.295,41.0,45.0
17.215909111,38.650999022,41.523,44.102,41.0,45.0
17.147330501,38.848603659,41.556,44.102,41.0,45.0
17.004569309,38.847455774,41.62,44.263,41.0,45.0
16.65404132,39.078802636,41.846,44.102,41.0,45.0
16.388529967,39.296877865,41.813,44.102,41.0,45.0
16.122839582,39.509549679,41.846,44.102,41.0,45.0
15.838924476,38.775433367,41.846,44.875,41.0,45.0
15.638090134,38.710891505,41.846,44.392,41.0,45.0
15.36436963,38.67892833,41.942,44.392,41.0,45.0
15.047372035,39.024753767,42.039,44.102,41.0,45.0
14.668820863,39.361407527,42.136,44.102,41.0,45.0
14.342319386,39.717204076,42.136,44.069,41.0,45.0
14.00684777,39.780186012,42.168,44.295,41.0,45.0
13.730031206,40.0831402,42.168,44.102,41.0,45.0
13.472388406,40.13503739,42.168,44.295,41.0,45.0
13.231328095,39.918526548,42.168,44.521,41.0,45.0
13.038816458,40.009286968,42.168,44.295,41.0,45.0
12.867326791,40.103081502,42.168,44.295,41.0,45.0
12.568810849,37.653473603,42.168,44.392,41.0,43.0
12.346099371,35.53307914,42.168,44.327,41.0,43.0
12.184499416,33.717311802,42.168,44.263,41.0,43.0
12.057849761,31.975108184,42.168,44.359,41.0,43.0
11.972373222,30.529733352,42.168,44.263,41.0,43.0
11.896810178,28.999251268,42.168,44.456,41.0,43.0
11.825717214,27.901478911,42.2,44.23,41.0,43.0
11.772647504,26.954307644,42.2,44.198,41.0,43.0
11.76355791,26.097108372,42.168,44.198,41.0,43.0
11.76274923,25.439902554,42.168,44.102,41.0,43.0
11.759713225,24.845423477,42.168,44.102,41.0,43.0
11.749384972,24.228630172,42.168,44.166,41.0,43.0
11.742026486,23.746548503,42.168,44.102,41.0,43.0
11.83307435,23.296235983,42.071,44.102,41.0,43.0
12.1288138,23.252512782,41.878,43.779,41.0,43.0
38.121522327,22.365339188,41.878,43.876,67.0,43.0
58.827611912,21.327457955,41.878,43.844,67.0,43.0
74.878643839,20.163426086,41.942,43.812,67.0,43.0
86.745803338,18.966594334,41.942,43.812,67.0,43.0
94.722543606,17.749800687,42.039,43.844,67.0,43.0
99.071723995,16.91697844,42.168,43.586,67.0,43.0
100.0,16.036729626,42.265,43.683,67.0,43.0
100.0,15.392511962,42.49,43.554,67.0,43.0
100.0,14.879790763,42.813,43.489,67.0,43.0
100.0,14.365686617,43.135,43.521,67.0,43.0
100.0,13.996285901,43.521,43.425,67.0,43.0
100.0,13.704857383,44.005,43.36,67.0,43.0
100.0,13.569523365,44.424,43.231,67.0,43.0
100.0,13.432879143,45.004,43.199,67.0,43.0
100.0,13.439541505,45.391,43.07,67.0,43.0
100.0,13.18487577,46.035,43.231,67.0,43.0
100.0,13.082494756,46.712,43.07,67.0,43.0
100.0,12.94425162,47.228,43.07,67.0,43.0
100.0,12.934435235,47.711,42.941,67.0,43.0
100.0,12.833398534,48.259,42.974,67.0,43.0
100.0,12.867921587,48.936,42.813,67.0,43.0
100.0,12.83287754,49.58,42.813,67.0,43.0
100.0,12.738800738,50.192,42.813,67.0,43.0
100.0,12.609922064,50.676,42.813,67.0,43.0
100.0,12.515398985,51.256,42.748,67.0,43.0
100.0,12.490632033,51.836,42.651,67.0,43.0
100.0,12.597207605,52.48,42.49,67.0,43.0
100.0,12.550029924,53.093,42.555,67.0,43.0
100.0,12.443344755,53.705,42.555,67.0,43.0
100.0,12.244903361,54.317,42.587,67.0,43.0
100.0,12.134469521,54.833,42.49,67.0,43.0
100.0,11.908016122,55.349,42.555,67.0,43.0
100.0,11.766396244,56.025,42.458,67.0,43.0
100.0,11.738583621,56.67,42.361,67.0,43.0
100.0,11.498730923,57.314,42.555,67.0,43.0
100.0,11.393540762,57.733,42.49,67.0,43.0
99.737531466,11.358014737,58.281,42.49,67.0,43.0
98.929952213,11.442481405,58.926,42.458,67.0,43.0
97.925114711,11.455337461,59.313,42.555,67.0,43.0
96.53847991,11.197060093,59.893,42.845,67.0,43.0
94.821543965,11.094319184,60.505,42.813,67.0,43.0
92.908553761,10.853960985,61.021,43.006,67.0,43.0
90.887997612,10.917230314,61.504,42.845,67.0,43.0
88.620693441,11.038592046,62.116,42.877,67.0,43.0
86.243407541,11.202556767,62.632,42.909,67.0,43.0
83.804317468,11.442290516,63.115,42.909,67.0,43.0
81.407397565,11.660401283,63.502,42.974,67.0,43.0
78.8437176,12.000838615,64.082,42.941,67.0,43.0
76.393781984,12.186536161,64.404,43.103,67.0,43.0
74.045359434,12.426421065,64.727,43.103,67.0,43.0
71.751764894,12.836224158,65.081,43.006,67.0,43.0
69.344651247,13.100641283,65.564,43.167,67.0,43.0
66.889169806,13.503829977,66.016,43.103,67.0,43.0
64.551175908,13.898012231,66.306,43.135,67.0,43.0
62.293684254,14.047726977,66.596,43.36,67.0,43.0
60.184986353,14.200645168,66.821,43.393,67.0,43.0
58.266968861,14.387444911,66.982,43.393,67.0,43.0
56.329936115,14.543524337,67.305,43.457,67.0,43.0
54.478386267,14.659094012,67.53,43.521,67.0,43.0
52.854853483,14.560791103,67.595,43.715,67.0,43.0
51.122226669,14.379871359,67.949,43.844,67.0,43.0
49.677673015,14.200099084,67.949,43.876,67.0,43.0
48.140110164,14.213906186,68.271,43.779,67.0,43.0
46.853824702,14.24506632,68.271,43.779,67.0,43.0
45.72931049,13.505830803,68.271,44.424,67.0,43.0
44.783079427,13.285165357,68.304,44.069,67.0,43.0
43.914881869,12.988023588,68.368,44.166,67.0,43.0
43.156034963,12.808199112,68.4,44.102,67.0,43.0
42.548982949,12.648057998,68.368,44.102,67.0,43.0
42.067427152,12.502281872,68.336,44.102,67.0,43.0
41.667982453,11.976626648,68.304,44.424,67.0,43.0
41.362769246,11.458120131,68.271,44.456,67.0,43.0
41.105989079,11.027550585,68.271,44.424,67.0,43.0
40.886141691,10.635717637,68.271,44.424,67.0,43.0
40.723319639,10.156063756,68.239,44.521,67.0,43.0
40.653815618,9.7885341007,68.175,44.456,67.0,43.0
40.817935862,9.2657689254,67.949,44.585,67.0,43.0
40.939039306,8.587356066,67.949,44.746,67.0,43.0
41.106300616,7.9561614533,67.885,44.746,67.0,43.0
41.508950775,7.2260811078,67.627,44.843,67.0,43.0
41.887274239,6.7043369825,67.595,44.714,67.0,43.0
42.16825442,6.2214239501,67.627,44.714,67.0,43.0
42.468649173,5.7620797323,67.563,44.714,67.0,43.0
42.989027203,5.300262712,67.305,44.714,67.0,43.0
43.42192175,4.864265813,67.305,44.714,67.0,43.0
43.815919792,4.4088051548,67.272,44.746,67.0,43.0
44.450458829,3.944034424,66.982,44.746,67.0,43.0
45.01686039,3.5378901493,66.95,44.714,67.0,43.0
45.763390175,3.1179942137,66.692,44.714,67.0,43.0
46.420601792,2.672361664,66.66,44.746,67.0,43.0
47.235813366,1.9401856328,66.338,45.197,67.0,43.0
48.07322335,1.5515044691,66.273,44.714,67.0,43.0
49.04857003,1.2006156379,66.016,44.682,67.0,43.0
49.864864947,0.88704502954,66.016,44.682,67.0,43.0
50.55006703,0.61543036794,66.016,44.682,67.0,43.0
51.119775551,0.38101094019,66.016,44.714,67.0,43.0
51.733199617,0.19993127764,65.887,44.714,67.0,43.0
52.456552784,0.077758023273,65.693,44.682,67.0,43.0
53.07110593,0.012685239977,65.693,44.649,67.0,43.0
53.603993174,0.0,65.726,44.392,67.0,43.0
54.366564676,0.0,65.403,44.521,67.0,43.0
55.060943942,0.0,65.371,44.424,67.0,43.0
55.648958932,0.0,65.371,44.424,67.0,43.0
56.161458262,0.0,65.371,44.359,67.0,43.0
56.592554097,0.0,65.371,44.392,67.0,43.0
56.956437502,0.0,65.371,44.424,67.0,43.0
57.310231711,0.0,65.339,44.392,67.0,43.0
57.690241936,0.0,65.274,44.359,67.0,43.0
58.115967354,0.0,65.21,44.198,67.0,43.0
58.617090046,0.0,65.081,44.198,67.0,43.0
59.086983732,0.0,65.049,44.166,67.0,43.0
59.504260067,0.0,65.049,44.102,67.0,43.0
59.866738052,0.0,65.049,44.102,67.0,43.0
60.189588625,0.0,65.049,44.069,67.0,43.0
60.467849162,0.0,65.049,44.102,67.0,43.0
60.721235426,0.0,65.049,44.069,67.0,43.0
60.947861553,0.0,65.049,44.069,67.0,43.0
61.177773034,0.13269210475,65.049,43.844,67.0,43.0
61.425248457,0.35075178147,65.017,43.747,67.0,43.0
61.614499173,0.57418047504,65.049,43.715,67.0,43.0
61.786844579,0.76050140586,65.049,43.715,67.0,43.0
61.94326445,0.87531959929,65.049,43.747,67.0,43.0
62.06038869,1.0466099252,65.081,43.683,67.0,43.0
61.933371469,1.1770605268,65.307,43.715,67.0,43.0
61.795828342,1.6449059984,65.371,43.425,67.0,43.0
61.655206463,2.0242639435,65.403,43.457,67.0,43.0
61.622311337,2.4673137233,65.339,43.36,67.0,43.0
61.566105032,2.782810409,65.371,43.425,67.0,43.0
61.541575861,3.253274755,65.371,43.264,67.0,43.0
61.541279004,3.8644164476,65.371,43.103,67.0,43.0
61.27441795,4.3988825266,65.629,43.135,67.0,43.0
60.994766031,4.9218088946,65.693,43.103,67.0,43.0
60.765916007,5.3510536712,65.693,43.135,67.0,43.0
60.582401719,5.734105738,65.693,43.135,67.0,43.0
60.439423349,6.1143462977,65.693,43.103,67.0,43.0
60.327955215,6.4529945193,65.693,43.103,67.0,43.0
60.071581185,6.7346776707,65.854,43.135,67.0,43.0
59.707313826,7.2015110798,66.016,42.974,67.0,43.0
59.397934714,7.4275720164,66.016,43.135,67.0,43.0
59.155377274,7.1584170177,65.983,43.521,67.0,43.0
58.952123532,7.2707500093,66.016,43.231,67.0,43.0
58.79847432,7.4889961188,66.016,43.135,67.0,43.0
58.679542573,7.7223704967,66.016,43.103,67.0,43.0
58.584807531,7.8913750689,66.016,43.135,67.0,43.0
58.510966266,8.0019921295,66.016,43.167,67.0,43.0
58.455282492,8.0600263678,66.016,43.199,67.0,43.0
58.42418166,8.2258853777,66.016,43.103,67.0,43.0
58.360811187,8.1810580835,66.048,43.264,67.0,43.0
58.28420649,8.1413530837,66.08,43.264,67.0,43.0
58.16172386,8.1116660345,66.145,43.264,67.0,43.0
58.092636574,7.88408128,66.112,43.425,67.0,43.0
58.111603996,7.6301166432,66.048,43.457,67.0,43.0
57.949719715,7.6559032064,66.241,43.264,67.0,43.0
57.778816749,7.4868825313,66.273,43.425,67.0,43.0
57.62240713,7.5325713697,66.306,43.264,67.0,43.0
57.908507995,15.404900284,66.338,43.812,67.0,50.0
58.055749299,22.582029834,66.338,43.747,67.0,50.0
58.097554423,29.258876111,66.338,43.554,67.0,50.0
58.047359266,35.269890361,66.338,43.554,67.0,50.0
57.938763514,40.842763416,66.338,43.425,67.0,50.0
57.703245755,45.72404513,66.402,43.554,67.0,50.0
57.432391318,49.8643139,66.402,43.779,67.0,50.0
57.098170897,53.780726048,66.467,43.65,67.0,50.0
56.754006497,57.575387027,66.499,43.457,67.0,50.0
56.256610006,60.494387581,66.628,43.908,67.0,50.0
55.769287272,63.045944877,66.66,44.005,67.0,50.0
55.351029202,65.660193264,66.66,43.779,67.0,50.0
54.945173448,67.549892361,66.66,44.198,67.0,50.0
54.592087428,69.372511656,66.66,44.134,67.0,50.0
54.257949694,70.670128073,66.66,44.456,67.0,50.0
53.94627317,71.494006308,66.66,44.778,67.0,50.0
53.688631213,72.400222911,66.66,44.682,67.0,50.0
53.457480923,73.069968108,66.66,44.843,67.0,50.0
53.169580892,73.299100436,66.725,45.197,67.0,50.0
52.804320531,73.686242877,66.854,45.101,67.0,50.0
52.515276298,73.730868726,66.821,45.391,67.0,50.0
52.073947991,73.214963622,66.982,45.906,67.0,50.0
51.825808738,72.906126504,66.886,45.81,67.0,50.0
51.592193781,72.054022146,66.886,46.325,67.0,50.0
51.584153703,70.722305375,66.692,46.809,67.0,50.0
51.626407812,70.036892861,66.692,46.422,67.0,50.0
51.628275755,68.603549615,66.692,47.131,67.0,50.0
51.68974881,67.386584172,66.66,47.099,67.0,50.0
51.770425579,65.859801609,66.628,47.485,67.0,50.0
51.825448545,64.446794524,66.66,47.55,67.0,50.0
51.729756119,62.680493271,66.789,48.001,67.0,50.0
51.558933507,60.82538839,66.886,48.259,67.0,50.0
51.454973696,59.349275993,66.886,48.13,67.0,50.0
51.605672878,57.599368629,66.66,48.484,67.0,50.0
51.744848862,55.817058485,66.66,48.678,67.0,50.0
51.883181256,54.123491096,66.66,48.774,67.0,50.0
52.019367195,52.507166316,66.66,48.871,67.0,50.0
52.148194457,50.880948257,66.66,49.032,67.0,50.0
52.300101593,49.161285845,66.628,49.258,67.0,50.0
52.418421985,47.598840999,66.66,49.29,67.0,50.0
52.516194393,45.742826837,66.66,49.677,67.0,50.0
52.626816887,44.089526099,66.66,49.677,67.0,50.0
52.677253384,42.626928786,66.725,49.677,67.0,50.0
52.746996827,40.775109684,66.692,50.128,67.0,50.0
37.018576919,39.197186334,66.66,50.45,51.0,50.0
24.536436236,38.03593576,66.66,50.386,51.0,50.0
14.863240082,36.887129022,66.66,50.611,51.0,50.0
7.7460264965,35.952987788,66.66,50.611,51.0,50.0
2.9915290802,35.020661084,66.628,50.74,51.0,50.0
0.44074511657,34.165212097,66.66,50.772,51.0,50.0
0.0,33.09014108,66.338,51.063,51.0,50.0
0.0,32.348800019,66.338,50.869,51.0,50.0
0.0,31.386242127,66.08,51.127,51.0,50.0
0.0,30.523560169,65.919,51.127,51.0,50.0
0.0,29.603329705,65.693,51.256,51.0,50.0
0.0,28.761829627,65.371,51.288,51.0,50.0
0.0,28.148418059,65.049,51.191,51.0,50.0
0.0,27.109573422,64.727,51.61,51.0,50.0
0.0,26.198159363,64.404,51.61,51.0,50.0
0.0,25.323470874,64.082,51.675,51.0,50.0
0.0,24.52038096,63.76,51.707,51.0,50.0
0.0,24.055785541,63.438,51.514,51.0,50.0
0.0,23.542347019,63.115,51.61,51.0,50.0
0.0,23.100284652,62.793,51.61,51.0,50.0
0.0,22.839933182,62.471,51.514,51.0,50.0
0.0,22.782805117,62.148,51.385,51.0,50.0
0.0,22.829504924,61.826,51.32,51.0,50.0
0.0,22.916861897,61.311,51.32,51.0,50.0
0.0,23.070930141,60.859,51.288,51.0,50.0
0.0,23.424281319,60.537,51.127,51.0,50.0
0.0,24.07530796,60.215,50.869,51.0,50.0
0.0,24.526195149,59.86,50.998,51.0,50.0
0.0,24.944890063,59.57,50.998,51.0,50.0
0.0,25.525310904,59.055,50.869,51.0,50.0
0.0,25.959312732,58.636,50.966,51.0,50.0
0.0,26.520523468,58.281,50.837,51.0,50.0
0.0,26.986157685,57.959,50.869,51.0,50.0
0.0,27.353082095,57.669,50.901,51.0,50.0
0.0,27.931079392,57.314,50.676,51.0,50.0
0.0,28.455318132,56.992,50.644,51.0,50.0
0.24713118845,29.000627977,56.67,50.547,51.0,50.0
0.72663896476,29.444935291,56.348,50.547,51.0,50.0
1.4089477974,29.873256039,56.025,50.482,51.0,50.0
2.2617282601,30.28359215,55.703,50.418,51.0,50.0
3.2681025271,30.831633392,55.381,50.225,51.0,50.0
4.3968235641,31.38551949,55.059,50.128,51.0,50.0
5.639807149,32.098822995,54.736,49.902,51.0,50.0
6.9598475298,32.640864855,54.414,49.935,51.0,50.0
8.3490645198,33.028077698,54.092,49.967,51.0,50.0
9.8186798837,33.588943506,53.77,49.741,51.0,50.0
11.341697745,34.032044476,53.447,49.741,51.0,50.0
12.912295728,34.367430363,53.125,49.741,51.0,50.0
14.404683092,34.856023737,52.932,49.548,51.0,50.0
15.934918153,35.474018686,52.642,49.354,51.0,50.0
17.355550166,36.105155608,52.48,49.258,51.0,50.0
18.83373282,36.340692008,52.158,49.483,51.0,50.0
20.076829772,37.117620606,52.158,49.0,51.0,50.0
21.416936641,37.606278013,51.836,49.129,51.0,50.0
22.52509623,38.262445849,51.836,48.936,51.0,50.0
23.755652906,38.60608828,51.514,49.097,51.0,50.0
24.797521625,38.858184258,51.481,49.129,51.0,50.0
25.890666995,39.046822191,51.256,49.129,51.0,50.0
26.866528895,39.3158797,51.191,49.032,51.0,50.0
27.691002811,39.310083244,51.159,49.226,51.0,50.0
28.623546658,39.505944795,50.934,49.032,51.0,50.0
29.460680588,39.629493863,50.869,49.064,51.0,50.0
30.270068726,39.956516805,50.772,48.871,51.0,50.0
31.171586647,40.140234811,50.547,48.936,51.0,50.0
31.922668918,40.338932078,50.547,48.903,51.0,50.0
32.567895071,40.865609959,50.547,48.613,51.0,50.0
33.08770667,41.10314138,50.547,48.807,51.0,50.0
33.529105178,41.472482659,50.547,48.678,51.0,50.0
33.901933161,41.92528566,50.547,48.581,51.0,50.0
34.228120829,42.058071757,50.515,48.807,51.0,50.0
34.474677734,42.302717432,50.547,48.71,51.0,50.0
34.643486589,41.864645898,50.547,49.258,51.0,50.0
34.840382553,42.29707976,50.547,48.581,51.0,50.0
35.032833365,42.61388909,50.515,48.646,51.0,50.0
35.179335207,43.261531428,50.547,48.355,51.0,50.0
35.281971834,43.579177229,50.547,48.581,51.0,50.0
35.329276714,43.79752751,50.579,48.646,51.0,50.0
35.304265239,44.052148866,50.644,48.613,51.0,50.0
35.255233856,44.374312449,50.676,48.549,51.0,50.0
35.140148408,44.566541408,50.74,48.646,51.0,50.0
34.943400123,44.764013194,50.837,48.646,51.0,50.0
34.75546244,45.116807202,50.869,48.517,51.0,50.0
34.590360613,45.332972837,50.869,48.613,51.0,50.0
34.461125253,45.697912956,50.869,48.484,51.0,50.0
34.242289341,45.93505343,50.966,48.581,51.0,50.0
34.067846328,46.319599754,50.966,48.452,51.0,50.0
33.693354738,46.903985784,51.191,48.291,51.0,50.0
33.361699572,47.213753252,51.191,48.484,51.0,50.0
33.074184958,47.392023102,51.191,48.581,51.0,50.0
32.854177073,47.960374956,51.191,48.259,51.0,50.0
32.619661028,48.337173992,51.224,48.388,51.0,50.0
32.337912453,48.465545886,51.288,48.581,51.0,50.0
31.882726343,48.97763543,51.514,48.291,51.0,50.0
31.546171088,49.138971869,51.449,48.549,51.0,50.0
31.189823693,49.271220918,51.514,48.581,51.0,50.0
30.855015574,49.41363465,51.546,48.581,51.0,50.0
30.485928613,49.25567092,51.61,48.839,51.0,50.0
30.153236353,49.331445098,51.643,48.678,51.0,50.0
29.692766321,49.283109281,51.804,48.807,51.0,50.0
29.269468536,49.22392776,51.836,48.839,51.0,50.0
28.931863037,49.542891356,51.836,48.549,51.0,50.0
28.618306889,49.458921605,51.836,48.871,51.0,50.0
28.389697437,49.473513166,51.804,48.807,51.0,50.0
28.159142195,49.508062457,51.836,48.807,51.0,50.0
27.935443756,49.715714939,51.868,48.678,51.0,50.0
27.554825358,49.665892693,52.029,48.903,51.0,50.0
27.244410855,49.872413844,52.029,48.71,51.0,50.0
26.975036889,50.077079138,52.029,48.71,51.0,50.0
26.626404461,50.094142387,52.126,48.871,51.0,50.0
26.358631527,50.084005432,52.094,48.903,51.0,50.0
26.112817519,50.447689816,52.126,48.613,51.0,50.0
25.829608109,50.248923773,52.158,49.064,51.0,50.0
25.647192119,49.959228862,52.094,49.161,51.0,50.0
25.453717275,49.679505816,52.126,49.193,51.0,50.0
25.291475094,49.520335359,52.126,49.129,51.0,50.0
25.195852098,49.622021335,52.094,48.936,51.0,50.0
25.240962461,49.711369699,51.965,48.936,51.0,50.0
25.252259992,49.529169535,51.965,49.161,51.0,50.0
25.339075173,49.640051089,51.9,48.936,51.0,50.0
25.460001812,49.587689006,51.836,49.064,51.0,50.0
25.555221809,49.587343094,51.836,49.032,51.0,50.0
25.629021383,49.635258422,51.836,49.0,51.0,50.0
25.668865341,49.453566322,51.836,49.193,51.0,50.0
24.448007167,38.606381473,51.836,49.193,51.0,39.0
23.494600588,29.300094272,51.836,49.226,51.0,39.0
22.739115449,21.400135777,51.836,49.354,51.0,39.0
22.168586129,14.9030368,51.836,49.258,51.0,39.0
21.718010661,9.6768350568,51.836,49.258,51.0,39.0
21.353752746,5.6349288987,51.836,49.258,51.0,39.0
21.050402734,2.7044755743,51.836,49.258,51.0,39.0
20.828307444,0.83486757792,51.804,49.226,51.0,39.0
20.912207746,0.0,51.578,48.968,51.0,39.0
21.034346349,0.0,51.514,48.936,51.0,39.0
21.114335006,0.0,51.514,48.936,51.0,39.0
21.158413488,0.0,51.514,48.936,51.0,39.0
21.172935074,0.0,51.514,48.936,51.0,39.0
21.206847459,0.0,51.514,48.71,51.0,39.0
21.231956152,0.0,51.514,48.613,51.0,39.0
21.231235387,0.0,51.514,48.613,51.0,39.0
21.227852547,0.0,51.514,48.517,51.0,39.0
21.515186905,0.0,51.256,48.291,51.0,39.0
21.800598231,0.0,51.191,48.291,51.0,39.0
22.081405124,0.0,51.191,47.969,51.0,39.0
22.329530368,0.0,51.159,47.969,51.0,39.0
22.820173287,0.0,50.934,47.614,51.0,39.0
23.27195487,0.0,50.869,47.646,51.0,39.0
23.694688579,0.0,50.869,47.324,51.0,39.0
24.031287506,0.0,50.869,47.324,51.0,39.0
24.365634869,0.0,50.869,46.97,51.0,39.0
24.656611635,0.0,50.837,47.002,51.0,39.0
24.947720462,0.0,50.837,46.68,51.0,39.0
25.283797596,0.0,50.74,46.647,51.0,39.0
25.761553143,0.0,50.579,46.422,51.0,39.0
26.159992878,0.0,50.579,46.357,51.0,39.0
26.576939658,0.0,50.547,46.035,51.0,39.0
26.920109678,0.0,50.547,46.003,51.0,39.0
27.24037495,0.0,50.547,45.777,51.0,39.0
27.510391169,0.0,50.547,45.713,51.0,39.0
27.778690874,0.0,50.515,45.616,51.0,39.0
28.271923514,0.0,50.289,45.391,51.0,39.0
28.74119433,0.0,50.225,45.391,51.0,39.0
29.188621527,0.0,50.225,45.068,51.0,39.0
29.555729968,0.0,50.225,45.068,51.0,39.0
29.919060371,0.0,50.225,44.746,51.0,39.0
30.2232938,0.0,50.225,44.714,51.0,39.0
30.528305695,0.0,50.225,44.424,51.0,39.0
30.779298752,0.0,50.225,44.424,51.0,39.0
31.082030916,0.0,50.192,44.102,51.0,39.0
31.296906456,0.0,50.225,44.102,51.0,39.0
31.570612372,0.0,50.192,43.779,51.0,39.0
31.762020303,0.0,50.225,43.779,51.0,39.0
31.94487957,0.0,50.225,43.65,51.0,39.0
32.133149296,0.0,50.225,43.457,51.0,39.0
32.288633661,0.0,50.225,43.457,51.0,39.0
32.507711743,0.0,50.192,43.167,51.0,39.0
32.701705477,0.0,50.192,43.103,51.0,39.0
32.828713137,0.0,50.225,43.103,51.0,39.0
32.978282089,0.0,50.225,42.877,51.0,39.0
33.115162262,0.0,50.225,42.813,51.0,39.0
33.235695131,0.0,50.225,42.78,51.0,39.0
33.392726222,0.0,50.225,42.49,51.0,39.0
33.523951929,0.0,50.225,42.49,51.0,39.0
18.831646228,0.0,50.225,42.329,32.0,39.0
8.5751229098,0.0,50.225,42.168,32.0,39.0
2.3772949612,0.0,50.225,42.168,32.0,39.0
0.0,0.0,50.225,41.975,32.0,39.0
0.0,0.0,50.225,41.846,32.0,39.0
0.0,0.0,50.225,41.846,32.0,39.0
0.0,0.0,50.225,41.813,32.0,39.0
